2o. Agrupamento;3o. Agrupamento;Recurso;Descrição;Matéria Prima;Compr;Largu;Quant;Etapa Seguinte;carreta
GMS C.Serras;Peças para carretas FUEIROS;445885;PINO ENG ICAM (M98)   CARR;"112150 - ACO TREF. RED. SAE-1045 - 1""";227,00;25,40;1;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;494665;PINO FUEIRO       CBHM;"112434 - ACO TREF. RED. SAE-1020 - 3/4""";40,00;19,05;12;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;31215;CORPO FUEIRO TRAS 1,10 - CBHM 5000;134062NAC - TUBO RETANGULAR 100 X 50 X 3.75 X 6300 mm;1242,00;;2;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;31213;CORPO FUEIRO DIANT 90cm - CBHM 4500/5000;134062NAC - TUBO RETANGULAR 100 X 50 X 3.75 X 6300 mm;;;2;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;30326;TUBO FIXO MACACO - MACACO EXTERNO - CBHM/CBH 4T;"134144 - TUBO SCHEDULLE 80 - 2"" C/C";57,00;;1;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;31233;BUCHA ESPAÇ  FUEIRO TUBULAR CBHM;134375 - TUBO     1/2       DIN 2440;40,00;;8;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para carretas FUEIROS;494653;DOBRADIÇA FUEIRO TRAS   CBHM;120157 - CHAPA GQ   3/8 (9,53)     1010;85,00;45,00;4;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;494665;PINO FUEIRO       CBHM;;;;12;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;30326;TUBO FIXO MACACO - MACACO EXTERNO - CBHM/CBH 4T;;;;1;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;31213;CORPO FUEIRO DIANT 90cm - CBHM 4500/5000;;;;2;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;31215;CORPO FUEIRO TRAS 1,10 - CBHM 5000;;;;2;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;445885;PINO ENG ICAM (M98)   CARR;"112150 - ACO TREF. RED. SAE-1045 - 1""";227,00;25,40;1;S Forjaria;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para carretas FUEIROS;494616;FECHAM SUP   FUEIRO   CBHM;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;;;4;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas IÇAMENTOS;494884;PINO  MACACO     CBH/CBHM;"112525 - ACO TREF. RED. SAE-1020 - 5/8""";100,00;;1;S C Prensas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas IÇAMENTOS;13742;PREND TUBO HIDR -     ICAMENTO  CBHF;126329 - AÇO CHATO LAM 5/8 X 1.1/2 SAE-1020;75,00;38,00;2;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas IÇAMENTOS;31869;CORPO DA BASE MOVEL _ BASE MOVEL PARA ENSILADEIRA;130552 - CANTONEIRA   3/16 X 2     1020;1003,00;;4;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas IÇAMENTOS;30327;TUBO FIXO MACACO M17 CHASSI CBHM/CBH;134157 - TUBO MECANICO  50 X  32  ST-52;54,00;;1;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;25550;SUPORTE DE FIXAÇÃO TRASEIRO - IÇAM - CBHF M12;120157 - CHAPA GQ   3/8 (9,53)     1010;292,00;273,00;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;25195;SUPORTE DE FIXAÇÃO IÇAM  CBHF (M12);120157 - CHAPA GQ   3/8 (9,53)     1010;285,00;180,00;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;30381;FIXADOR MACACO M17 CHASSI CBHM/CBH;120157 - CHAPA GQ   3/8 (9,53)     1010;100,00;135,00;1;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;25709;HASTE DE TRAÇÃO IÇAMENTO (FEV14...) CBHF (M12);120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;2705,00;568,00;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;25662;FECHAM DIANTEIRO ICAM (M98) FA (NOV13...);120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;274,00;158,00;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;25661;SUPORTE ENGATE ICAM (M98) FA (NOV13...);120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;158,00;122,00;1;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;483023;FECHAM LATERAL ICAM (M98) FA/CBHM;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;134,00;36,00;2;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;30386;TRAVA MACACO - MACACO EXTERNO - CBHM/CBH 4T;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;90,00;90,00;1;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;31867;SUPOTE DA BASE DA ENSILADEIRA _ IÇAMENTO CBE _ CBHM 5000 CBE;120650 - CHAPA GQ   5/16(7,94)     1010;460,00;173,00;2;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;31868;FECHAMENTO DA BASE MOVEL _ BASE MOVEL PARA ENSILADEIRA;120650 - CHAPA GQ   5/16(7,94)     1010;119,00;51,00;4;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;25195;SUPORTE DE FIXAÇÃO IÇAM  CBHF (M12);;;;1;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;25550;SUPORTE DE FIXAÇÃO TRASEIRO - IÇAM - CBHF M12;;;;1;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;25709;HASTE DE TRAÇÃO IÇAMENTO (FEV14...) CBHF (M12);120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;2705,00;568,00;1;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;25662;FECHAM DIANTEIRO ICAM (M98) FA (NOV13...);120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;274,00;158,00;1;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas IÇAMENTOS;31867;SUPOTE DA BASE DA ENSILADEIRA _ IÇAMENTO CBE _ CBHM 5000 CBE;120650 - CHAPA GQ   5/16(7,94)     1010;460,00;173,00;2;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para Carretas IÇAMENTOS;13742;PREND TUBO HIDR -     ICAMENTO  CBHF;;;;2;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para Carretas IÇAMENTOS;30327;TUBO FIXO MACACO M17 CHASSI CBHM/CBH;;;;1;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Usinagem;Peças para Carretas IÇAMENTOS;30381;FIXADOR MACACO M17 CHASSI CBHM/CBH;;;;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas IÇAMENTOS;25241;REFORÇO DA BUCHA DO MACACO - ICAM FA;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;100,00;100,00;4;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Corte Manual;Peças para Carretas IÇAMENTOS;30789;CORRENTE 180MM - MACACO M17;226105 - CORRENTE ELO 3/16 F. POLIDO;180,00;;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Prensas;Peças para Carretas LATERAIS e FECHAMENTOS;425977;FEMEA ENGATE  -  GRADES  CBHM;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";172,00;12,70;8;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas LATERAIS e FECHAMENTOS;460394;CHAP GRADE DIANT 45 CM (5000)  CBH;120267 - CHAPA FQ #14 (1,20 x 3,50m) 1010;1686,00;595,00;2;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas LATERAIS e FECHAMENTOS;425953;FECHAMENTO LAT GRADE 45 CM  CBHM;120273 - CHAPA FQ  3,75mm. SAE-1006;446,00;95,00;12;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;425953;FECHAMENTO LAT GRADE 45 CM  CBHM;;;;12;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;493107;CHAPEAM - GRADE LATERAL 45 CM  CBHM;;;;4;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;13213;FECHAM LAT TAMPA TRAS 1,10m  CBHM;;;;2;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;425977;FEMEA ENGATE  -  GRADES  CBHM;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";172,00;12,70;8;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;460394;CHAP GRADE DIANT 45 CM (5000)  CBH;120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300;1686,00;595,00;2;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;34251;CHAPEAMENTO TAMPA TRAS 1,10m (5000) CBHM;120134 - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300;;;1;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;429764;APOIO FEMEA ENG  -  GRADES  CBHM;120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300;85,00;52,00;8;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Estamparia;Peças para Carretas LATERAIS e FECHAMENTOS;32045;CANT INF TAMPA TRASEIRA  CBH M20;120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;1687,00;168,00;1;S Mont Sistemas Carretas;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;493107;CHAPEAM - GRADE LATERAL 45 CM  CBHM;120133 - CHAPA FQ #14 (1,20 x 5,60m) 1010;2788,00;595,00;4;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;34251;CHAPEAMENTO TAMPA TRAS 1,10m (5000) CBHM;120267 - CHAPA FQ #14 (1,20 x 3,50m) 1010;;;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;429764;APOIO FEMEA ENG  -  GRADES  CBHM;120273 - CHAPA FQ  3,75mm. SAE-1006;85,00;52,00;8;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;32045;CANT INF TAMPA TRASEIRA  CBH M20;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;1687,00;168,00;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas LATERAIS e FECHAMENTOS;13213;FECHAM LAT TAMPA TRAS 1,10m  CBHM;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;1100,00;100,00;2;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS Prensas;Peças para Carretas PLATAF CAÇAMBAS;410251;ENGATE DOBRAD - CHASSI    C2;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";110,00;12,70;8;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;425874;PINO DA TRAVA         CBHM;"112434 - ACO TREF. RED. SAE-1020 - 3/4""";135,00;19,05;2;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;425795;APOIO BUCHA GUIA    CBHM;120157 - CHAPA GQ   3/8 (9,53)     1010;55,00;30,00;2;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;425734;TRANSV SUP CILINDRO    PLAT  CBHM;134055NAC - TUBO QUADRADO 120 X 120 X 8.00;540,00;;1;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;425783;BUCHA GUIA    CBHM;134132 - TUBO MECANICO  32 X  20  ST-52;55,00;32,00;2;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Serras;Peças para Carretas PLATAF CAÇAMBAS;30338;MANCAL - PLATAFORMA M17 (4T) CBH/CBHM;134212 - TUBO MECANICO  56 X  40  ST-52;57,00;;2;S Usinagem;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;460709;TRANSV FRONTAL - PLAT (3500/5000) CBHM;120133 - CHAPA FQ #14 (1,20 x 5,60m) 1010;1690,00;360,00;1;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;34250;REFORÇO INFERIOR 3 [PLATAFORMA - CBHM];120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300;520,00;116,00;6;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;34249;REFORÇO INFERIOR 2 [PLATAFORMA - CBHM];120136 - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300;410,00;116,00;4;S Estamparia;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;494495;DOBRADIÇA TAMPA TRASEIRA  CBH/CBHM;120157 - CHAPA GQ   3/8 (9,53)     1010;110,00;87,00;2;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas PLATAF CAÇAMBAS;425187;REFORÇO CENTRAL    CBHM;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;705,00;235,00;2;Sem Processo;CBHM5000 GR SS RD BE M17 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo – GRANELEIRA - BASE P/ ENSILADEIRA - Molas e Pneus não Incluídos
