2o. Agrupamento,3o. Agrupamento,Recurso,Descrição,Matéria Prima,Compr,Largu,Quant,Etapa Seguinte,carreta
GMS C.Serras,Peças Para Carretas,34946,BUCHA DO PISTÃO [PISTÃO DO CILINDRO - CBH/CBHM],110012 - ACO LAMINADO RED 2.1/2    1045,"60,00",0.0,1,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças Para Carretas,34881,CABEÇA DO PISTÃO [CBHM5000/6000],110139 - ACO LAMINADO RED 4          1045,"45,00",0.0,1,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças Para Carretas,468897,FECHAM CILINDRO           CBHM,110735 - ACO LAMINADO RED 4.1/2    1020,"18,00",0.0,1,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças Para Carretas,28764,ESPAÇADOR TAMPA TRASEIRA  CBH/CBHM,"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020","50,80","42,00",2,S C Plasma,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças Para Carretas,496923,TUBO DA CAMISA DO CILINDRO [CILINDRO HIDRAULICO - CBH/CBHM],"134387 - TUBO SCHEDULLE 40 - 3/8"" S/C  5 METROS","300,00","17,20",1,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças Para Carretas,34945,TUBO DA CONEXÃO MENOR [CAMISA DO CILINDRO - CBH/CBHM],"134387 - TUBO SCHEDULLE 40 - 3/8"" S/C  5 METROS","35,00",0.0,1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças Para Carretas,415017,ABRACAD P/FEIXE MOLAS-ROD U6,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010","240,00","22,00",4,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças Para Carretas,496935,ORELHA DO CILINDRO [CAMISA DO CILINDRO - CBH/CBHM],"120376 - CHAPA GQ 1"" (25,4) 1010/1020","90,00","87,00",1,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças Para Carretas,468897,FECHAM CILINDRO           CBHM,0.0,0.0,0.0,1,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças Para Carretas,415017,ABRACAD P/FEIXE MOLAS-ROD U6,"120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300","240,00","22,00",4,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças Para Carretas,496923,TUBO DA CAMISA DO CILINDRO [CILINDRO HIDRAULICO - CBH/CBHM],"134387 - TUBO SCHEDULLE 40 - 3/8"" S/C  5 METROS","300,00","17,20",1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,440449,LAMINA MEST- 980MM  F/M 8L,0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,494343,"REBITE 3/8""X3/4""F/MOLA    CAR",0.0,0.0,0.0,4,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460953,PARAF CENTRO  FM 14 LAM   CBH/FA,0.0,0.0,0.0,2,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460941,LAMINA N14-145MM FM 14 LAM   CBH/FA,0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460886,LAMINA N8-507MM FM 14 LAM   CBH/FA,0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460874,LAMINA N7-530MM FM 14 LAM   CBH/FA,0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460862,LAMINA N6-585MM FM 14 LAM   CBH/FA,0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460850,LAMINA N5-640MM FM 14 LAM   CBH/FA,0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460849,LAMINA N4-695MM FM 14 LAM   CBH/FA,0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,440450,LAMINA CONT MEST 890-F/M 8L,"126299 - AÇO CHATO LAM 5/16 X 2"" SAE-5160","890,00","50,80",2,Sem Processo,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,440462,LAMINA N 3 - 840MM  F/M   CAR,"126299 - AÇO CHATO LAM 5/16 X 2"" SAE-5160","840,00","50,80",2,Sem Processo,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460898,LAMINA N9-420MM FM 14 LAM   CBH/FA,"126299 - AÇO CHATO LAM 5/16 X 2"" SAE-5160","420,00","50,80",2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460904,LAMINA N10-365MM FM 14 LAM   CBH/FA,"126299 - AÇO CHATO LAM 5/16 X 2"" SAE-5160","365,00","50,80",2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460916,LAMINA N11-310MM FM 14 LAM   CBH/FA,"126299 - AÇO CHATO LAM 5/16 X 2"" SAE-5160","310,00","50,80",2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460928,LAMINA N12-255MM FM 14 LAM   CBH/FA,"126299 - AÇO CHATO LAM 5/16 X 2"" SAE-5160","255,00","50,80",2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças Para Carretas,460930,LAMINA N13-200MM FM 14 LAM   CBH/FA,"126299 - AÇO CHATO LAM 5/16 X 2"" SAE-5160","200,00","50,80",2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças Para Carretas,468897,FECHAM CILINDRO           CBHM,0.0,0.0,0.0,1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças Para Carretas,460953,PARAF CENTRO  FM 14 LAM   CBH/FA,0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças Para Carretas,34946,BUCHA DO PISTÃO [PISTÃO DO CILINDRO - CBH/CBHM],110012 - ACO LAMINADO RED 2.1/2    1045,"60,00",0.0,1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças Para Carretas,34881,CABEÇA DO PISTÃO [CBHM5000/6000],110139 - ACO LAMINADO RED 4          1045,"45,00",0.0,1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças Para Carretas,496935,ORELHA DO CILINDRO [CAMISA DO CILINDRO - CBH/CBHM],"120376 - CHAPA GQ 1"" (25,4) 1010/1020","90,00","87,00",1,S Forjaria,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças Para Carretas,34545,TUBO [CAMISA DO CILINDRO - CBH5/CBHM5000],"222433 - TUBO TCH 114,30 X 101,60 X 06 ST52 IMP BRUN 482MM",0.0,0.0,1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças Para Carretas,34879,EIXO PISTÃO [CBHM5000/6000],"222434 - AÇO MT 2"" CROMADO SAE 1045 NORMAL (050.80 MM) 517MM",0.0,0.0,1,S C Serras,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Laser,Peças Para Carretas,33612,ARRUELA [ESPAÇADOR - CBH M18],"120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010",0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas ACESSORIOS,32233,PINO DE ARTICULAÇÃO [CBH/CBHM-1E],110358 - ACO LAMINADO RED 2        1045,"115,00",0.0,2,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas ACESSORIOS,444868,PINO TRASEIRO BALANCIM / ABERTURA LATERAL [CBH/CBHM/F/FA/FTC],"112215 - ACO TREF. RED. SAE-1020 - 1""","137,00","25,40",2,S Forjaria,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas ACESSORIOS,496996,PINO MAIOR CILINDRO - ACESS CBH,"112306 - ACO TREF. RED. SAE-1045 - 1.1/4""","130,00","31,70",1,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas ACESSORIOS,490430,PINO MENOR CILINDRO - ACESS   CBHM,"112306 - ACO TREF. RED. SAE-1045 - 1.1/4""","102,00","31,70",1,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas ACESSORIOS,461246,PINO DE FEIXE DE MOLAS      CBH,"112410 - ACO TREF. RED. SAE-1045 - 3/4""","205,00","19,05",2,S Forjaria,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas ACESSORIOS,28844,PINO DA TAMPA TRASEIRA [CBH],"112525 - ACO TREF. RED. SAE-1020 - 5/8""","77,00",0.0,2,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas ACESSORIOS,25656,TRAVA DO GRAMPO DA MOLA - ACESS CARRETAS (NOV13...),"120255 - CHAPA FQ #13 (1,20 x 3,51m) 1010","156,00","50,00",2,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças para Carretas ACESSORIOS,25656,TRAVA DO GRAMPO DA MOLA - ACESS CARRETAS (NOV13...),0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças para Carretas ACESSORIOS,412168,ARRUELA ENCOSTO - ICAM    U6T,"120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300",0.0,0.0,1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças para Carretas ACESSORIOS,461246,PINO DE FEIXE DE MOLAS      CBH,"112410 - ACO TREF. RED. SAE-1045 - 3/4""","205,00","19,05",2,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Forjaria,Peças para Carretas ACESSORIOS,444868,PINO TRASEIRO BALANCIM / ABERTURA LATERAL [CBH/CBHM/F/FA/FTC],Serv PJ Benef Galvaniz - Serviço c/NF de Beneficiamento de Galvanização,0.0,0.0,2,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças para Carretas ACESSORIOS,490430,PINO MENOR CILINDRO - ACESS   CBHM,0.0,0.0,0.0,1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças para Carretas ACESSORIOS,28844,PINO DA TAMPA TRASEIRA [CBH],0.0,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças para Carretas ACESSORIOS,32233,PINO DE ARTICULAÇÃO [CBH/CBHM-1E],110358 - ACO LAMINADO RED 2        1045,"115,00",0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças para Carretas ACESSORIOS,496996,PINO MAIOR CILINDRO - ACESS CBH,"112306 - ACO TREF. RED. SAE-1045 - 1.1/4""","130,00","31,70",1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças para Carretas ACESSORIOS,461246,PINO DE FEIXE DE MOLAS      CBH,"112410 - ACO TREF. RED. SAE-1045 - 3/4""","205,00","19,05",2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Usinagem,Peças para Carretas ACESSORIOS,444868,PINO TRASEIRO BALANCIM / ABERTURA LATERAL [CBH/CBHM/F/FA/FTC],Serv PJ Benef Galvaniz - Serviço c/NF de Beneficiamento de Galvanização,0.0,0.0,2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Guilhotinas,Peças para Carretas ACESSORIOS,412168,ARRUELA ENCOSTO - ICAM    U6T,"120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300","70,00","70,00",1,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas CHASSIS,32432,EMBOLO COM ROSCA - CHASSI CBHM/ICAM,110346 - ACO LAMINADO RED 2        1020,"177,00",0.0,1,S Usinagem,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas CHASSIS,464855,LUVA ENGATE    - CHASSI    CBH,"126755 - AÇO CHATO LAM 1"" X 3"" SAE-1020","427,00","76,20",1,S Forjaria,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas CHASSIS,409728,TRANSV TRASEIRA    CBHM,134055NAC - TUBO QUADRADO 120 X 120 X 8.00,"535,00",0.0,1,Sem Processo,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Serras,Peças para Carretas CHASSIS,464880,BUCHA EMBOLO - CHASSI CBHM/ICAM FA,"134144 - TUBO SCHEDULLE 80 - 2"" C/C","103,00","60,30",1,Sem Processo,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,30348,REFORÇO DA LONGARINA M17 CBHM,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010","1600,00","191,00",2,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,30589,PROTEÇÃO DO MACACO- CHASSI  CBH/CBHM M17,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010","181,00","50,00",1,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,460783,TRAVA FEIXE DE MOLAS  - CHASSI CS   CBH,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010","70,00","60,00",2,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,453407,SUP FEIXE MOLA DIAN-CHASSI  U4P2,"120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010",0.0,0.0,4,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,411218,APOIO MOLA - CHASSI            CAR,"120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010",0.0,0.0,2,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,409686,TRANSV  INTERMEDIARIA   CBHM,"120273 - CHAPA FQ  3,75mm. SAE-1006","536,00","220,00",1,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,465422,FECHAM TRAS LONG   CHASSI  CBHM,"120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300",0.0,0.0,2,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,409820,PRENDEDOR DO TUBO [CBH/CBHM],"120278 - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300",0.0,0.0,4,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,30317,LONGARINA M17 CHASSI CBHM/CBH,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010","2695,00","346,00",2,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,32352,SUPORTE FRONTAL [CHASSI COMPLETO - CBH],"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010","1131,00","674,00",1,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,30318,TRANSVERSINA DIANTEIRA M17 CHASSI CBHM/CBH,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010","298,00","241,00",1,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,460758,APOIO SUP FEIXE DE MOLAS     CBH,"120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010","200,00","100,00",4,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,32353,COMPLEMENTO DO SUPORTE FRONTAL [CHASSI COMPLETO - CBH],"120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300",0.0,0.0,1,S Estamparia,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS C.Plasma,Peças para Carretas CHASSIS,409753,SUPORTE TRASEIRO   CBHM,"120650 - CHAPA GQ   5/16(7,94)     1010",0.0,0.0,4,Sem Processo,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças para Carretas CHASSIS,453407,SUP FEIXE MOLA DIAN-CHASSI  U4P2,0.0,0.0,0.0,4,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças para Carretas CHASSIS,409820,PRENDEDOR DO TUBO [CBH/CBHM],0.0,0.0,0.0,4,S C Guilhotina,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças para Carretas CHASSIS,30316,REFORÇO DO SUPORTE DIANT M17 CHASSI CBHM/CBH,0.0,0.0,0.0,1,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças para Carretas CHASSIS,411218,APOIO MOLA - CHASSI            CAR,120202 - CHAPA 1/4 (6.30 x 2440 x 6000) A36-CIVIL300,"110,00","50,00",2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
GMS Estamparia,Peças para Carretas CHASSIS,30348,REFORÇO DA LONGARINA M17 CBHM,"120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010","1600,00","191,00",2,S Mont Sistemas Carretas,CBH5 FO-1M CS RD M21 - Carreta Hidráulica 5t (5m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ MOLAS - Freios e Pneus não Incluídos
