2o. Agrupamento;3o. Agrupamento;Recurso;Descrição;Matéria Prima;Compr;Largu;Quant;Etapa Seguinte;carreta
GMS C.Plasma;Peças para Carretas CHASSIS;32353;COMPLEMENTO DO SUPORTE FRONTAL [CHASSI COMPLETO - CBH];120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;;;1;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas CHASSIS;30424;REFORÇO DA LONGARINA - CHASSI SIMPLES SS - CBH 6,0T 01 EIXO;120650 - CHAPA GQ   5/16(7,94)     1010;1325,00;217,00;2;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas CHASSIS;409753;SUPORTE TRASEIRO   CBHM;120650 - CHAPA GQ   5/16(7,94)     1010;;;4;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;409820;PRENDEDOR DO TUBO [CBH/CBHM];;;;4;S C Guilhotina;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;25484;TRANSV  INTERMEDIARIA (A PARTIR DE AGOSTO/2013)  CHASSI CBHM;;;;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;30316;REFORÇO DO SUPORTE DIANT M17 CHASSI CBHM/CBH;;;;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;30425;LONGARINA - CHASSI SIMPLES SS - CBH 6,0T 01 EIXO;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;3271,00;314,00;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;30589;PROTEÇÃO DO MACACO- CHASSI  CBH/CBHM M17;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;181,00;50,00;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;32352;SUPORTE FRONTAL [CHASSI COMPLETO - CBH];120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;1131,00;674,00;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;32353;COMPLEMENTO DO SUPORTE FRONTAL [CHASSI COMPLETO - CBH];120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;364,00;215,00;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;30750;TRANSV DIANT - CHASSI (6000) CBHM M17;120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;266,00;195,00;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas CHASSIS;30424;REFORÇO DA LONGARINA - CHASSI SIMPLES SS - CBH 6,0T 01 EIXO;120650 - CHAPA GQ   5/16(7,94)     1010;1325,00;217,00;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas CHASSIS;30316;REFORÇO DO SUPORTE DIANT M17 CHASSI CBHM/CBH;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;170,00;150,00;1;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas CHASSIS;31512;REFORÇO DO SUPORTE DIANT M17 CHASSI CBHM 6000 CAFEEIRA;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;150,00;150,00;1;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Prensas;Peças para carretas Conj Intermediários;23516;ENGATE VARÃO DE TRAVA    CBHM 2 EIXOS;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";110,00;12,70;4;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Prensas;Peças para carretas Conj Intermediários;412302;"ARRUELA LISA 1/2""";120545 - BOBINA CHAPA LQ 3.00 X 1500 A36/CIVIL300;;;2;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas Conj Intermediários;483254;CORPO PINO TRAS BAL   TANDEM  FA4/6;"112306 - ACO TREF. RED. SAE-1045 - 1.1/4""";168,00;31,75;1;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas Conj Intermediários;34790;"TERMINAL MACHO JIC 3/4"" [TUBOS HIDRÁULICOS - CBH/CBHM]";"112434 - ACO TREF. RED. SAE-1020 - 3/4""";;;6;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas Conj Intermediários;23358;TUBO DO TIRANTE DA TRAVA   CBHM 2 EIXOS;134375 - TUBO     1/2       DIN 2440;575,00;21,20;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas Conj Intermediários;30749;CORPO TUBO HIDRÁULICO 6T - ACESS   CBHM M17;"134388 - TUBO SCHEDULLE 40 - 3/8"" S/C  6.30 METROS";3150,00;;2;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para carretas Conj Intermediários;23504;CHAPA DE REGULAGEM VARÃO DE TRAVA   CBHM 2 EIXOS;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;;;2;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para carretas Conj Intermediários;30749;CORPO TUBO HIDRÁULICO 6T - ACESS   CBHM M17;;;;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para carretas Conj Intermediários;23516;ENGATE VARÃO DE TRAVA    CBHM 2 EIXOS;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";110,00;12,70;4;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para carretas Conj Intermediários;23516;ENGATE VARÃO DE TRAVA    CBHM 2 EIXOS;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";110,00;12,70;4;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para carretas Conj Intermediários;483254;CORPO PINO TRAS BAL   TANDEM  FA4/6;"112306 - ACO TREF. RED. SAE-1045 - 1.1/4""";168,00;31,75;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para carretas Conj Intermediários;34790;"TERMINAL MACHO JIC 3/4"" [TUBOS HIDRÁULICOS - CBH/CBHM]";"112434 - ACO TREF. RED. SAE-1020 - 3/4""";;;6;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas EIXOS;405980;PONTA EIXO      FA4/CBHM;110012 - ACO LAMINADO RED 2.1/2    1045;360,00;63,50;4;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas EIXOS;24375;REFORÇO DO CHAPEAM DO EIXO  - EIXO BAL TANDEM  CBHM;"126202 - AÇO CHATO LAM 1/2 X 3"" SAE-1020";300,00;;2;S C Plasma;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas EIXOS;18053;BATEDOR - SUPORTE    TANDEM FA/CBHF;"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020";113,00;50,80;4;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas EIXOS;31738;REFORCO DA BUCHA - TANDEM CBH/CBHM M20;"126755 - AÇO CHATO LAM 1"" X 3"" SAE-1020";50,00;;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas EIXOS;490325;CHAPEAM SUP EIXO FA4 (TUBO);134017NAC - TUBO RETANGULAR 150 X 100 X 6.35 X 6000;1413,00;;1;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas EIXOS;31243;TUBO BALANCIM TANDEM 6T;134031NAC - TUBO QUADRADO   100,00 X 100,00 X 6MM;1080,00;;2;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas EIXOS;433860;BUCHA CENTRAL     UVA;134157 - TUBO MECANICO  50 X  32  ST-52;88,00;;1;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas EIXOS;416009;BUCHA BRACO - EIXO BAL T  FA4/6;"134170 - TUBO SCHEDULLE 80 - 1.1/2""";115,00;48,26;2;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas EIXOS;31740;SUPORTE EXTERNO - SUPORTE BALANCIM CBH/CBHM;120054 - CHAPA GQ   5/8 (15,8)     1010;279,00;244,00;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas EIXOS;31736;SUPORTE INTERNO - SUPORTE BALANCIM CBH/CBHM;120054 - CHAPA GQ   5/8 (15,8)     1010;204,00;244,00;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas EIXOS;31754;SAPATA - SUPORTE TANDEM 6T M20;120157 - CHAPA GQ   3/8 (9,53)     1010;228,00;210,00;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas EIXOS;417233;ARRUELA REFORCO ESTAB - EIXO BAL T FA4/6;120157 - CHAPA GQ   3/8 (9,53)     1010;64,00;64,00;2;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas EIXOS;31045;SAPATA MAIOR CHASSI  CBHM;120157 - CHAPA GQ   3/8 (9,53)     1010;;;2;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas EIXOS;31248;BRACO ESTABILIZADOR(TUBO) - EIXO BAL TANDEM CBHM/CBH 4T;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;1529,00;165,00;2;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas EIXOS;468745;REFORCO PONTA DE EIXO  TANDEM  FA6;120200 - CHAPA GQ 1/4 (1,20 x 4,05m) 1010;100,00;100,00;8;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas EIXOS;412661;ARRUELA P/RET - EIXO (C) F6;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;;;4;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas EIXOS;455600;TAMPA CUBO - RODAGEM   F6/FA/CBHM;120121 - CHAPA FF #18   (1,21)     1010;128,00;128,00;4;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Estamparia;Peças para Carretas EIXOS;31248;BRACO ESTABILIZADOR(TUBO) - EIXO BAL TANDEM CBHM/CBH 4T;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;1529,00;165,00;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para Carretas EIXOS;416009;BUCHA BRACO - EIXO BAL T  FA4/6;;;;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para Carretas EIXOS;31243;TUBO BALANCIM TANDEM 6T;;;;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para Carretas EIXOS;405980;PONTA EIXO      FA4/CBHM;110012 - ACO LAMINADO RED 2.1/2    1045;360,00;63,50;4;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para Carretas EIXOS;433860;BUCHA CENTRAL     UVA;134157 - TUBO MECANICO  50 X  32  ST-52;88,00;;1;S Trat Termico;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas EIXOS;455600;TAMPA CUBO - RODAGEM   F6/FA/CBHM;120121 - CHAPA FF #18   (1,21)     1010;128,00;128,00;4;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para Carretas EIXOS;417749;FECH LAT BR-EIXO TANDEM  FA4/6;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;93,00;93,00;4;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;445885;PINO ENG ICAM (M98)   CARR;"112150 - ACO TREF. RED. SAE-1045 - 1""";227,00;25,40;1;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;494665;PINO FUEIRO       CBHM;"112434 - ACO TREF. RED. SAE-1020 - 3/4""";40,00;19,05;6;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;30603;REFORÇO LATERAL INTERNO - FUEIRO - CBH(M17) ABERTURA LAT.;126901 - AÇO CHATO LAM 3/4 X 3 SAE-1020;350,00;76,20;2;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;31410;REFORÇO INTERNO - FUEIRO - CBH(M18);126901 - AÇO CHATO LAM 3/4 X 3 SAE-1020;50,00;76,00;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;31287;CORPO FUEIRO TRAS. (ABERT. LATERAL) - CBH M18;134062NAC - TUBO RETANGULAR 100 X 50 X 3.75 X 6300 mm;947,00;;2;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;30326;TUBO FIXO MACACO - MACACO EXTERNO - CBHM/CBH 4T;"134144 - TUBO SCHEDULLE 80 - 2"" C/C";57,00;;1;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para carretas FUEIROS;29521;CORPO DO ESPAÇADOR - CBH 6,0 RS/TANDEM ABERTURA LAT;"134430 - TUBO SCHEDULLE 40 - 1.1/4""";;;1;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para carretas FUEIROS;28766;DOBRADIÇA [FUEIRO - CBH M21];120157 - CHAPA GQ   3/8 (9,53)     1010;129,00;45,00;4;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;494665;PINO FUEIRO       CBHM;;;;6;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;30326;TUBO FIXO MACACO - MACACO EXTERNO - CBHM/CBH 4T;;;;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;30603;REFORÇO LATERAL INTERNO - FUEIRO - CBH(M17) ABERTURA LAT.;;;;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;445885;PINO ENG ICAM (M98)   CARR;"112150 - ACO TREF. RED. SAE-1045 - 1""";227,00;25,40;1;S Forjaria;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS Usinagem;Peças para carretas FUEIROS;31287;CORPO FUEIRO TRAS. (ABERT. LATERAL) - CBH M18;134062NAC - TUBO RETANGULAR 100 X 50 X 3.75 X 6300 mm;950,00;;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Guilhotinas;Peças para carretas FUEIROS;494616;FECHAM SUP   FUEIRO   CBHM;120203 - BOBINA CHAPA LQ 6.30 X 1,20 1008/1010;;;2;Sem Processo;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas IÇAMENTOS;494884;PINO  MACACO     CBH/CBHM;"112525 - ACO TREF. RED. SAE-1020 - 5/8""";100,00;;1;S C Prensas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Serras;Peças para Carretas IÇAMENTOS;30327;TUBO FIXO MACACO M17 CHASSI CBHM/CBH;134157 - TUBO MECANICO  50 X  32  ST-52;54,00;;1;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;30381;FIXADOR MACACO M17 CHASSI CBHM/CBH;120157 - CHAPA GQ   3/8 (9,53)     1010;100,00;135,00;1;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;459690;FECHAM DIANTEIRO ICAM (M98) FA/CBHM;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;274,00;158,00;1;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;441480;SUPORTE ENGATE ICAM (M98) FA/CBHM;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;158,00;122,00;1;S Estamparia;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;30386;TRAVA MACACO - MACACO EXTERNO - CBHM/CBH 4T;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;90,00;90,00;1;S Usinagem;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;30388;COMPLEMENTO BASE MÓVEL M17 BASE MÓVEL CBHM/CBH;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;79,00;37,00;2;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
GMS C.Plasma;Peças para Carretas IÇAMENTOS;33889;REFORÇO INTERIOR [CONJ SUP FRONTAL - CBH];120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;;;1;S Mont Sistemas Carretas;CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos
